,,,,,,,,
,,,,,,,,
DomesticInternationalWorldwideCalendarAll TimeShowdownsIndices,,,,,,,,
Daily,,,,,,,,
WeekendWeeklyMonthlyQuarterlyYearlySeasonsHolidays,,,,,,,,
Daily Box Office For 2018,,,,,,,,
Year,,,,,,,,
,,,,,,,,
2018,,,,,,,,
"Data as of Jul 11, 1:36 PDT",,,,,,,,
Date,Day,Day #,Top 10 Gross,%± YD,%± LW,Releases,#1 Release,Gross
16-May,Wednesday,136,"$8,772,117 ",-31.90%,-19.40%,58,Avengers: Infinity War,"$4,193,985 "
15-May,Tuesday,135,"$12,878,077 ",34%,-20%,57,Avengers: Infinity War,"$6,009,292 "
14-May,Monday,134,"$9,612,387 ",-78.10%,-20.60%,54,Avengers: Infinity War,"$4,625,938 "
13-May,Sunday,133,"$43,946,437 ",-12.40%,-11.70%,58,Avengers: Infinity War,"$19,152,498 "
12-May,Saturday,132,"$50,165,655 ",53.20%,-21.70%,57,Avengers: Infinity War,"$26,938,937 "
11-May,Friday,131,"$32,737,187 ",211.40%,-27.70%,56,Avengers: Infinity War,"$15,986,612 "
10-May,Thursday,130,"$10,511,219 ",-3.40%,-45.70%,55,Avengers: Infinity War,"$6,895,697 "
9-May,Wednesday,129,"$10,883,475 ",-32.40%,-47.50%,57,Avengers: Infinity War,"$7,051,981 "
8-May,Tuesday,128,"$16,093,185 ",32.90%,-43.80%,56,Avengers: Infinity War,"$10,673,500 "
7-May,Monday,127,"$12,107,273 ",-75.70%,-57.60%,55,Avengers: Infinity War,"$8,283,575 "
6-May,Sunday,126,"$49,754,217 ",-22.30%,-39.20%,56,Avengers: Infinity War,"$36,644,356 "
5-May,Saturday,125,"$64,074,617 ",41.50%,-37.10%,55,Avengers: Infinity War,"$46,676,705 "
4-May,Friday,124,"$45,292,399 ",133.90%,-62.10%,56,Avengers: Infinity War,"$31,453,749 "
3-May,Thursday,123,"$19,367,210 ",-6.50%,241.80%,52,Avengers: Infinity War,"$15,501,270 "
2-May,Wednesday,122,"$20,713,483 ",-27.70%,183.50%,54,Avengers: Infinity War,"$16,966,862 "
1-May,Tuesday,121,"$28,639,093 ",0.30%,176.30%,54,Avengers: Infinity War,"$23,426,108 "
30-Apr,Monday,120,"$28,566,353 ",-65.10%,277.80%,54,Avengers: Infinity War,"$24,740,117 "
29-Apr,Sunday,119,"$81,860,580 ",-19.70%,205.60%,55,Avengers: Infinity War,"$69,231,632 "
28-Apr,Saturday,118,"$101,912,015 ",-14.70%,131%,55,Avengers: Infinity War,"$82,131,612 "
27-Apr,Friday,117,"$119,504,737 ",2008.80%,229.40%,55,Avengers: Infinity War,"$106,334,939 "
26-Apr,Thursday,116,"$5,666,996 ",-22.40%,-34.40%,52,A Quiet Place,"$1,247,159 "
25-Apr,Wednesday,115,"$7,307,096 ",-29.50%,-16.10%,53,A Quiet Place,"$1,450,352 "
24-Apr,Tuesday,114,"$10,363,526 ",37.10%,-18.30%,53,A Quiet Place,"$2,042,162 "
23-Apr,Monday,113,"$7,560,858 ",-71.80%,-25.60%,54,A Quiet Place,"$1,513,108 "
22-Apr,Sunday,112,"$26,784,039 ",-39.30%,-26.10%,57,Rampage,"$6,009,640 "
21-Apr,Saturday,111,"$44,126,309 ",21.60%,-16.60%,57,A Quiet Place,"$9,356,926 "
20-Apr,Friday,110,"$36,277,334 ",320%,-14.90%,57,Super Troopers 2,"$7,945,555 "
19-Apr,Thursday,109,"$8,637,431 ",-0.80%,-4.90%,52,A Quiet Place,"$2,323,429 "
18-Apr,Wednesday,108,"$8,710,125 ",-31.30%,-11.40%,52,A Quiet Place,"$2,256,942 "
17-Apr,Tuesday,107,"$12,685,736 ",24.90%,-12.20%,51,Rampage,"$3,406,845 "
16-Apr,Monday,106,"$10,160,409 ",-72%,-4.10%,52,A Quiet Place,"$2,635,801 "
15-Apr,Sunday,105,"$36,266,384 ",-31.50%,0.80%,58,Rampage,"$10,325,183 "
14-Apr,Saturday,104,"$52,909,806 ",24.20%,-9.50%,58,Rampage,"$13,884,589 "
13-Apr,Friday,103,"$42,616,059 ",369.20%,-8.40%,56,Rampage,"$11,543,321 "
12-Apr,Thursday,102,"$9,083,539 ",-7.60%,-17.30%,56,A Quiet Place,"$3,632,142 "
11-Apr,Wednesday,101,"$9,827,421 ",-32%,-22.50%,55,A Quiet Place,"$3,664,805 "
10-Apr,Tuesday,100,"$14,445,959 ",36.30%,-12.30%,52,A Quiet Place,"$5,364,754 "
9-Apr,Monday,99,"$10,596,039 ",-70.60%,-32.40%,50,A Quiet Place,"$4,170,622 "
8-Apr,Sunday,98,"$35,981,451 ",-38.50%,20.70%,56,A Quiet Place,"$12,255,941 "
7-Apr,Saturday,97,"$58,479,714 ",25.70%,38.30%,54,A Quiet Place,"$19,086,510 "
6-Apr,Friday,96,"$46,517,966 ",323.30%,7.80%,53,A Quiet Place,"$18,861,111 "
5-Apr,Thursday,95,"$10,989,200 ",-13.30%,-52.50%,57,Ready Player One,"$3,513,838 "
4-Apr,Wednesday,94,"$12,678,112 ",-23%,21.20%,58,Ready Player One,"$4,002,387 "
3-Apr,Tuesday,93,"$16,475,524 ",5.20%,8%,56,Ready Player One,"$5,392,511 "
2-Apr,Monday,92,"$15,668,166 ",-47.50%,46.80%,56,Ready Player One,"$5,241,464 "
1-Apr,Sunday,91,"$29,819,800 ",-16.60%,21.50%,57,Ready Player One,"$11,158,819 "
Easter Sunday,,,,,,,,
31-Mar,Saturday,90,"$42,281,963 ",-2%,-5.50%,58,Ready Player One,"$15,601,179 "
30-Mar,Friday,89,"$43,148,753 ",86.50%,29.90%,58,Ready Player One,"$15,004,052 "
29-Mar,Thursday,88,"$23,135,312 ",121.20%,140.30%,55,Ready Player One,"$11,946,275 "
28-Mar,Wednesday,87,"$10,460,796 ",-31.40%,8.20%,55,Black Panther,"$1,742,732 "
27-Mar,Tuesday,86,"$15,253,350 ",42.90%,10.50%,54,Pacific Rim: Uprising,"$2,945,105 "
26-Mar,Monday,85,"$10,675,452 ",-65.40%,7.90%,54,Pacific Rim: Uprising,"$2,165,925 "
25-Mar,Sunday,84,"$30,841,994 ",-31.10%,-5.30%,56,Pacific Rim: Uprising,"$7,214,895 "
24-Mar,Saturday,83,"$44,760,594 ",34.80%,-5.50%,56,Pacific Rim: Uprising,"$10,571,865 "
23-Mar,Friday,82,"$33,214,529 ",245%,-14.60%,54,Pacific Rim: Uprising,"$10,329,775 "
22-Mar,Thursday,81,"$9,626,408 ",-0.50%,-7.90%,55,Black Panther,"$2,155,108 "
21-Mar,Wednesday,80,"$9,672,049 ",-29.90%,-15.90%,55,Black Panther,"$2,052,932 "
20-Mar,Tuesday,79,"$13,806,700 ",39.50%,-12.80%,56,Black Panther,"$2,834,515 "
19-Mar,Monday,78,"$9,898,402 ",-69.60%,-16.10%,55,Black Panther,"$2,188,463 "
18-Mar,Sunday,77,"$32,558,002 ",-31.20%,-7.80%,57,Black Panther,"$7,609,433 "
17-Mar,Saturday,76,"$47,344,750 ",21.70%,-11.30%,55,Black Panther,"$11,558,877 "
16-Mar,Friday,75,"$38,908,010 ",272.20%,11.90%,55,Tomb Raider,"$8,984,365 "
15-Mar,Thursday,74,"$10,454,648 ",-9%,10.10%,57,Black Panther,"$3,632,414 "
14-Mar,Wednesday,73,"$11,494,054 ",-27.40%,22%,55,Black Panther,"$3,843,374 "
13-Mar,Tuesday,72,"$15,836,301 ",34.30%,12.70%,54,Black Panther,"$5,167,907 "
12-Mar,Monday,71,"$11,792,732 ",-66.60%,14.40%,58,Black Panther,"$4,035,653 "
11-Mar,Sunday,70,"$35,320,874 ",-33.80%,-7.30%,59,Black Panther,"$12,446,683 "
10-Mar,Saturday,69,"$53,350,586 ",53.40%,-10.80%,58,Black Panther,"$18,352,112 "
9-Mar,Friday,68,"$34,777,853 ",266.20%,-4.60%,57,A Wrinkle in Time,"$10,208,602 "
8-Mar,Thursday,67,"$9,497,502 ",0.80%,-15.80%,61,Black Panther,"$4,251,525 "
7-Mar,Wednesday,66,"$9,418,815 ",-33%,-20.50%,57,Black Panther,"$3,941,783 "
6-Mar,Tuesday,65,"$14,048,468 ",36.30%,-16.40%,56,Black Panther,"$6,258,583 "
5-Mar,Monday,64,"$10,307,562 ",-72.90%,-18.80%,58,Black Panther,"$4,720,738 "
4-Mar,Sunday,63,"$38,100,274 ",-36.30%,-28.80%,59,Black Panther,"$19,996,734 "
3-Mar,Saturday,62,"$59,784,318 ",64%,-21.30%,63,Black Panther,"$30,052,665 "
2-Mar,Friday,61,"$36,454,889 ",223.40%,-24.20%,61,Black Panther,"$16,257,536 "
1-Mar,Thursday,60,"$11,273,924 ",-4.80%,-40.80%,61,Black Panther,"$6,607,691 "
28-Feb,Wednesday,59,"$11,843,453 ",-29.60%,-39.10%,60,Black Panther,"$6,876,570 "
27-Feb,Tuesday,58,"$16,812,261 ",32.50%,-39.40%,58,Black Panther,"$10,204,038 "
26-Feb,Monday,57,"$12,691,820 ",-76.30%,-77.20%,55,Black Panther,"$8,098,481 "
25-Feb,Sunday,56,"$53,547,584 ",-29.50%,92.90%,63,Black Panther,"$35,315,480 "
PyeongChang Olympics,,,,,,,,
24-Feb,Saturday,55,"$75,931,259 ",57.80%,36.50%,63,Black Panther,"$47,553,478 "
PyeongChang Olympics,,,,,,,,
23-Feb,Friday,54,"$48,123,367 ",152.80%,-48.60%,63,Black Panther,"$28,789,877 "
PyeongChang Olympics,,,,,,,,
22-Feb,Thursday,53,"$19,034,170 ",-2.20%,149.20%,55,Black Panther,"$14,253,324 "
PyeongChang Olympics,,,,,,,,
21-Feb,Wednesday,52,"$19,456,030 ",-29.90%,-7.30%,54,Black Panther,"$14,688,057 "
PyeongChang Olympics,,,,,,,,
20-Feb,Tuesday,51,"$27,755,054 ",-50.10%,-92.90%,52,Black Panther,"$20,857,361 "
PyeongChang Olympics,,,,,,,,
19-Feb,Monday,50,"$55,644,035 ",-31.20%,628.40%,83,Black Panther,"$40,151,729 "
Presidents' Day,,,,,,,,
PyeongChang Olympics,,,,,,,,
18-Feb,Sunday,49,"$80,866,768 ",-13.10%,285.50%,55,Black Panther,"$60,067,439 "
PyeongChang Olympics,,,,,,,,
17-Feb,Saturday,48,"$93,032,364 ",-0.60%,761.40%,54,Black Panther,"$65,995,366 "
PyeongChang Olympics,,,,,,,,
16-Feb,Friday,47,"$93,625,853 ",1125.70%,4120.60%,56,Black Panther,"$75,941,146 "
PyeongChang Olympics,,,,,,,,
15-Feb,Thursday,46,"$7,638,718 ",-63.60%,-0.20%,49,Fifty Shades Freed,"$3,145,585 "
PyeongChang Olympics,,,,,,,,
14-Feb,Wednesday,45,"$20,977,810 ",94.20%,1536.40%,51,Fifty Shades Freed,"$10,768,020 "
PyeongChang Olympics,,,,,,,,
13-Feb,Tuesday,44,"$10,800,092 ",27.90%,40.70%,49,Fifty Shades Freed,"$3,941,660 "
PyeongChang Olympics,,,,,,,,
12-Feb,Monday,43,"$8,443,182 ",-96.30%,53.20%,50,Fifty Shades Freed,"$2,775,995 "
PyeongChang Olympics,,,,,,,,
11-Feb,Sunday,42,"$30,053,992 ",-35.80%,151.40%,54,Peter Rabbit,"$8,062,715 "
PyeongChang Olympics,,,,,,,,
10-Feb,Saturday,41,"$46,835,924 ",2011.30%,38.50%,55,Fifty Shades Freed,"$12,635,555 "
PyeongChang Olympics,,,,,,,,
9-Feb,Friday,40,"$36,944,332 ",627%,83.20%,55,Fifty Shades Freed,"$18,407,850 "
PyeongChang Olympics,,,,,,,,
8-Feb,Thursday,39,"$5,081,520 ",-5.30%,-22.70%,47,Jumanji: Welcome to the Jungle,"$728,381 "
7-Feb,Wednesday,38,"$5,363,456 ",-30.10%,-21.90%,48,Jumanji: Welcome to the Jungle,"$755,162 "
6-Feb,Tuesday,37,"$7,674,118 ",39.30%,-22.40%,46,Maze Runner: The Death Cure,"$1,027,145 "
5-Feb,Monday,36,"$5,510,566 ",-53.90%,-23.80%,47,Jumanji: Welcome to the Jungle,"$760,867 "
4-Feb,Sunday,35,"$11,953,036 ",-64.60%,-58.80%,48,Jumanji: Welcome to the Jungle,"$2,097,421 "
3-Feb,Saturday,34,"$33,813,198 ",67.70%,-24%,48,Jumanji: Welcome to the Jungle,"$5,959,033 "
2-Feb,Friday,33,"$20,168,149 ",206.70%,-30.60%,46,Winchester,"$3,622,125 "
1-Feb,Thursday,32,"$6,575,969 ",-4.30%,-13.60%,50,Maze Runner: The Death Cure,"$1,034,966 "
31-Jan,Wednesday,31,"$6,870,721 ",-30.50%,-12.20%,51,Maze Runner: The Death Cure,"$1,090,374 "
30-Jan,Tuesday,30,"$9,885,632 ",36.70%,-10.30%,49,Maze Runner: The Death Cure,"$1,904,916 "
29-Jan,Monday,29,"$7,232,905 ",-75%,-7.50%,51,Maze Runner: The Death Cure,"$1,362,932 "
28-Jan,Sunday,28,"$28,978,087 ",-34.90%,15.30%,49,Maze Runner: The Death Cure,"$6,078,761 "
27-Jan,Saturday,27,"$44,509,189 ",53.10%,-6.80%,50,Maze Runner: The Death Cure,"$9,640,001 "
26-Jan,Friday,26,"$29,073,174 ",281.90%,-7%,48,Maze Runner: The Death Cure,"$8,448,249 "
25-Jan,Thursday,25,"$7,612,674 ",-2.80%,-18.10%,50,The Post,"$1,141,807 "
24-Jan,Wednesday,24,"$7,828,388 ",-29%,-8.20%,48,The Post,"$1,201,328 "
23-Jan,Tuesday,23,"$11,025,234 ",40.90%,-7.80%,48,12 Strong,"$1,786,596 "
22-Jan,Monday,22,"$7,822,169 ",-68.90%,-73.70%,49,Den of Thieves,"$1,304,937 "
21-Jan,Sunday,21,"$25,141,996 ",-47.40%,-41.10%,52,Jumanji: Welcome to the Jungle,"$5,166,968 "
20-Jan,Saturday,20,"$47,764,511 ",52.80%,-9.30%,50,Jumanji: Welcome to the Jungle,"$9,482,066 "
19-Jan,Friday,19,"$31,269,671 ",236.50%,-7.90%,50,12 Strong,"$5,672,828 "
18-Jan,Thursday,18,"$9,293,917 ",8.90%,-1.90%,45,The Post,"$1,709,486 "
17-Jan,Wednesday,17,"$8,531,276 ",-28.70%,-16.60%,45,Jumanji: Welcome to the Jungle,"$1,641,850 "
16-Jan,Tuesday,16,"$11,957,311 ",-59.70%,-17.90%,45,Jumanji: Welcome to the Jungle,"$2,417,425 "
15-Jan,Monday,15,"$29,690,466 ",1%,28.30%,68,Jumanji: Welcome to the Jungle,"$7,074,723 "
MLK Day,,,,,,,,
14-Jan,Sunday,14,"$42,682,101 ",-19%,13.20%,47,Jumanji: Welcome to the Jungle,"$10,049,567 "
13-Jan,Saturday,13,"$52,689,160 ",55.20%,-12.20%,47,Jumanji: Welcome to the Jungle,"$11,959,718 "
12-Jan,Friday,12,"$33,953,952 ",258.60%,-26.90%,46,Jumanji: Welcome to the Jungle,"$6,092,687 "
11-Jan,Thursday,11,"$9,469,668 ",-7.40%,-51.40%,45,Jumanji: Welcome to the Jungle,"$2,130,580 "
10-Jan,Wednesday,10,"$10,230,138 ",-29.70%,-54.90%,44,Jumanji: Welcome to the Jungle,"$2,186,086 "
9-Jan,Tuesday,9,"$14,561,460 ",34.10%,-55.80%,44,Jumanji: Welcome to the Jungle,"$3,544,150 "
8-Jan,Monday,8,"$10,858,592 ",-71.20%,-79.40%,44,Jumanji: Welcome to the Jungle,"$2,668,774 "
7-Jan,Sunday,7,"$37,708,478 ",-37.20%,-16.30%,45,Jumanji: Welcome to the Jungle,"$10,663,927 "
6-Jan,Saturday,6,"$60,035,249 ",29.30%,-9%,46,Jumanji: Welcome to the Jungle,"$15,821,094 "
5-Jan,Friday,5,"$46,427,974 ",138.20%,-25.50%,45,Insidious: The Last Key,"$12,723,575 "
4-Jan,Thursday,4,"$19,487,086 ",-14.10%,-66.10%,42,Jumanji: Welcome to the Jungle,"$6,021,914 "
3-Jan,Wednesday,3,"$22,682,618 ",-31.10%,-62.30%,42,Jumanji: Welcome to the Jungle,"$6,918,854 "
2-Jan,Tuesday,2,"$32,940,033 ",-37.60%,-53.50%,42,Jumanji: Welcome to the Jungle,"$10,206,952 "
1-Jan,Monday,1,"$52,749,737 ",-7.10%,-7.60%,62,Jumanji: Welcome to the Jungle,"$16,222,389 "
New Year's Day,,,,,,,,
Date,,,,,,,,
Latest Updates: News | Daily | Weekend | All Time | International | Showdowns,,,,,,,,
Glossary | User Guide | Help,,,,,,,,
BoxOfficeMojo.com by IMDbPro - an IMDb company.,,,,,,,,
"© IMDb.com, Inc. or its affiliates. All rights reserved. Box Office Mojo and IMDb are trademarks or registered trademarks of IMDb.com, Inc. or its affiliates. Conditions of Use and Privacy Policy under which this service is provided to you.",,,,,,,,
