,,,,,,,,
,,,,,,,,
DomesticInternationalWorldwideCalendarAll TimeShowdownsIndices,,,,,,,,
Daily,,,,,,,,
WeekendWeeklyMonthlyQuarterlyYearlySeasonsHolidays,,,,,,,,
Daily Box Office For 2019,,,,,,,,
Year,,,,,,,,
,,,,,,,,
2019,,,,,,,,
"Data as of Jul 11, 1:36 PDT",,,,,,,,
Date,Day,Day #,Top 10 Gross,%± YD,%± LW,Releases,#1 Release,Gross
5-May,Sunday,125,"$57,468,064 ",-28.90%,-43.50%,58,Avengers: Endgame,"$45,119,388 "
4-May,Saturday,124,"$80,779,290 ",45.10%,-35.80%,61,Avengers: Endgame,"$61,527,049 "
3-May,Friday,123,"$55,662,864 ",130.20%,-67.10%,56,Avengers: Endgame,"$40,736,774 "
2-May,Thursday,122,"$24,182,684 ",-14.90%,342%,59,Avengers: Endgame,"$21,542,852 "
1-May,Wednesday,121,"$28,428,623 ",-25.60%,290.20%,59,Avengers: Endgame,"$25,251,991 "
30-Apr,Tuesday,120,"$38,228,010 ",-5.60%,224.80%,58,Avengers: Endgame,"$33,110,349 "
29-Apr,Monday,119,"$40,482,256 ",-60.20%,272.80%,59,Avengers: Endgame,"$36,874,439 "
28-Apr,Sunday,118,"$101,755,816 ",-19.10%,360.30%,61,Avengers: Endgame,"$90,389,244 "
27-Apr,Saturday,117,"$125,799,120 ",-25.60%,250.60%,61,Avengers: Endgame,"$109,264,122 "
26-Apr,Friday,116,"$169,024,740 ",2989.50%,353.30%,62,Avengers: Endgame,"$157,461,641 "
25-Apr,Thursday,115,"$5,470,899 ",-24.90%,-52.30%,63,Captain Marvel,"$1,267,909 "
24-Apr,Wednesday,114,"$7,286,538 ",-38.10%,-25.50%,66,The Curse of La Llorona,"$1,452,658 "
23-Apr,Tuesday,113,"$11,769,804 ",8.40%,-11.90%,66,The Curse of La Llorona,"$2,724,802 "
22-Apr,Monday,112,"$10,860,093 ",-50.90%,25.40%,68,The Curse of La Llorona,"$2,258,033 "
21-Apr,Sunday,111,"$22,107,077 ",-25.90%,-14.70%,70,The Curse of La Llorona,"$5,637,706 "
Easter Sunday,,,,,,,,
20-Apr,Saturday,110,"$35,883,746 ",-3.80%,-15.10%,71,The Curse of La Llorona,"$8,790,664 "
19-Apr,Friday,109,"$37,288,620 ",225.20%,19%,70,The Curse of La Llorona,"$11,919,261 "
18-Apr,Thursday,108,"$11,466,545 ",17.20%,55.60%,67,Shazam!,"$2,526,405 "
17-Apr,Wednesday,107,"$9,786,012 ",-26.80%,19.50%,67,Shazam!,"$1,919,686 "
16-Apr,Tuesday,106,"$13,360,291 ",54.30%,-5.30%,62,Shazam!,"$3,202,526 "
15-Apr,Monday,105,"$8,658,998 ",-67.70%,0.20%,60,Shazam!,"$2,098,212 "
14-Apr,Sunday,104,"$26,826,395 ",-36.50%,-25.50%,62,Shazam!,"$7,104,956 "
13-Apr,Saturday,103,"$42,270,604 ",34.90%,-21.60%,62,Shazam!,"$11,001,190 "
12-Apr,Friday,102,"$31,345,105 ",325.20%,-34.70%,64,Shazam!,"$6,347,368 "
11-Apr,Thursday,101,"$7,371,083 ",-10%,-7.70%,64,Shazam!,"$2,372,873 "
10-Apr,Wednesday,100,"$8,190,874 ",-41.90%,-9.40%,66,Shazam!,"$2,607,476 "
9-Apr,Tuesday,99,"$14,107,492 ",63.20%,-5.20%,65,Shazam!,"$4,911,092 "
8-Apr,Monday,98,"$8,644,232 ",-76%,-13%,65,Shazam!,"$3,051,246 "
7-Apr,Sunday,97,"$35,989,324 ",-33.20%,-0.90%,68,Shazam!,"$13,629,723 "
6-Apr,Saturday,96,"$53,912,988 ",12.30%,2.60%,67,Shazam!,"$19,524,162 "
5-Apr,Friday,95,"$48,015,154 ",501.50%,18.10%,67,Shazam!,"$20,351,441 "
4-Apr,Thursday,94,"$7,981,944 ",-11.70%,-18.40%,71,Dumbo,"$2,087,758 "
3-Apr,Wednesday,93,"$9,042,094 ",-39.20%,-19.50%,71,Dumbo,"$2,385,567 "
2-Apr,Tuesday,92,"$14,879,214 ",49.80%,-14%,70,Dumbo,"$4,702,332 "
1-Apr,Monday,91,"$9,933,098 ",-72.60%,-17.30%,69,Dumbo,"$2,881,084 "
31-Mar,Sunday,90,"$36,298,098 ",-30.90%,-0.50%,71,Dumbo,"$13,224,329 "
30-Mar,Saturday,89,"$52,539,417 ",29.30%,-5.30%,70,Dumbo,"$17,511,870 "
29-Mar,Friday,88,"$40,646,631 ",315.40%,-14.10%,69,Dumbo,"$15,254,549 "
28-Mar,Thursday,87,"$9,785,895 ",-12.90%,17.40%,67,Us,"$4,455,635 "
27-Mar,Wednesday,86,"$11,229,438 ",-35.10%,24.80%,67,Us,"$5,119,495 "
26-Mar,Tuesday,85,"$17,294,351 ",44%,17.30%,69,Us,"$7,964,260 "
25-Mar,Monday,84,"$12,012,316 ",-67.10%,24.90%,69,Us,"$5,957,425 "
24-Mar,Sunday,83,"$36,496,749 ",-34.20%,4.80%,71,Us,"$16,815,420 "
23-Mar,Saturday,82,"$55,506,348 ",17.30%,4.60%,70,Us,"$25,378,665 "
22-Mar,Friday,81,"$47,316,111 ",467.90%,22.60%,69,Us,"$28,923,540 "
21-Mar,Thursday,80,"$8,332,449 ",-7.40%,-39.50%,70,Captain Marvel,"$4,226,298 "
20-Mar,Wednesday,79,"$8,995,950 ",-39%,-31.90%,70,Captain Marvel,"$4,567,773 "
19-Mar,Tuesday,78,"$14,742,300 ",53.20%,-31.50%,73,Captain Marvel,"$7,603,865 "
18-Mar,Monday,77,"$9,621,329 ",-72.40%,-37.40%,69,Captain Marvel,"$5,195,836 "
17-Mar,Sunday,76,"$34,837,878 ",-34.30%,-33.20%,71,Captain Marvel,"$19,532,991 "
16-Mar,Saturday,75,"$53,046,789 ",37.50%,-27.50%,72,Captain Marvel,"$29,418,618 "
15-Mar,Friday,74,"$38,586,514 ",180.20%,-47%,70,Captain Marvel,"$19,036,521 "
14-Mar,Thursday,73,"$13,770,254 ",4.20%,181.40%,67,Captain Marvel,"$9,248,435 "
13-Mar,Wednesday,72,"$13,214,862 ",-38.60%,127.40%,65,Captain Marvel,"$8,586,183 "
12-Mar,Tuesday,71,"$21,508,304 ",40%,118.80%,66,Captain Marvel,"$14,641,119 "
11-Mar,Monday,70,"$15,361,034 ",-70.50%,136.60%,65,Captain Marvel,"$10,986,773 "
10-Mar,Sunday,69,"$52,155,992 ",-28.70%,93.10%,66,Captain Marvel,"$38,845,836 "
9-Mar,Saturday,68,"$73,122,896 ",0.40%,72.30%,65,Captain Marvel,"$52,872,536 "
8-Mar,Friday,67,"$72,816,951 ",1388.20%,186.30%,64,Captain Marvel,"$61,715,051 "
7-Mar,Thursday,66,"$4,893,029 ",-15.80%,-20.50%,62,How to Train Your Dragon: The Hidden World,"$1,373,410 "
6-Mar,Wednesday,65,"$5,812,439 ",-40.90%,0.40%,61,How to Train Your Dragon: The Hidden World,"$1,488,855 "
5-Mar,Tuesday,64,"$9,832,362 ",51.50%,-1.30%,61,How to Train Your Dragon: The Hidden World,"$2,631,920 "
4-Mar,Monday,63,"$6,492,011 ",-76%,7.20%,61,How to Train Your Dragon: The Hidden World,"$1,793,125 "
3-Mar,Sunday,62,"$27,003,790 ",-36.40%,-10.50%,64,How to Train Your Dragon: The Hidden World,"$9,521,600 "
2-Mar,Saturday,61,"$42,441,523 ",66.90%,-11%,60,How to Train Your Dragon: The Hidden World,"$14,075,780 "
1-Mar,Friday,60,"$25,434,405 ",313.30%,-22.90%,61,A Madea Family Funeral,"$9,200,824 "
28-Feb,Thursday,59,"$6,153,793 ",6.30%,-5.60%,56,How to Train Your Dragon: The Hidden World,"$2,048,005 "
27-Feb,Wednesday,58,"$5,788,112 ",-41.90%,-12.40%,54,How to Train Your Dragon: The Hidden World,"$2,038,040 "
26-Feb,Tuesday,57,"$9,964,130 ",64.50%,-11.40%,54,How to Train Your Dragon: The Hidden World,"$3,709,180 "
25-Feb,Monday,56,"$6,057,148 ",-79.90%,-71.70%,54,How to Train Your Dragon: The Hidden World,"$2,332,805 "
24-Feb,Sunday,55,"$30,159,635 ",-36.80%,-10%,56,How to Train Your Dragon: The Hidden World,"$15,356,250 "
23-Feb,Saturday,54,"$47,706,821 ",44.70%,7.20%,55,How to Train Your Dragon: The Hidden World,"$22,289,305 "
22-Feb,Friday,53,"$32,968,787 ",405.60%,21.30%,55,How to Train Your Dragon: The Hidden World,"$17,376,690 "
21-Feb,Thursday,52,"$6,521,286 ",-1.30%,-75.20%,60,Alita: Battle Angel,"$1,601,135 "
20-Feb,Wednesday,51,"$6,608,651 ",-41.20%,-10.80%,62,Alita: Battle Angel,"$1,727,342 "
19-Feb,Tuesday,50,"$11,247,792 ",-47.50%,41.10%,65,Alita: Battle Angel,"$3,102,259 "
18-Feb,Monday,49,"$21,411,245 ",-61.50%,-21.50%,63,The Lego Movie 2: The Second Part,"$6,948,824 "
Presidents' Day,,,,,,,,
17-Feb,Sunday,48,"$33,515,190 ",-24.70%,29.30%,63,Alita: Battle Angel,"$9,300,205 "
16-Feb,Saturday,47,"$44,509,925 ",63.80%,5.80%,61,Alita: Battle Angel,"$11,702,169 "
15-Feb,Friday,46,"$27,172,456 ",3.50%,0.40%,61,Alita: Battle Angel,"$7,523,239 "
14-Feb,Thursday,45,"$26,259,254 ",254.50%,592.90%,65,Alita: Battle Angel,"$8,716,232 "
13-Feb,Wednesday,44,"$7,406,948 ",-7.10%,84.10%,63,Isn't It Romantic,"$1,825,164 "
12-Feb,Tuesday,43,"$7,971,721 ",42.40%,23.40%,59,The Lego Movie 2: The Second Part,"$2,007,731 "
11-Feb,Monday,42,"$5,597,858 ",-78.40%,35.90%,60,The Lego Movie 2: The Second Part,"$1,454,134 "
10-Feb,Sunday,41,"$25,914,522 ",-38.40%,158.80%,64,The Lego Movie 2: The Second Part,"$10,219,804 "
9-Feb,Saturday,40,"$42,061,813 ",55.50%,57.30%,61,The Lego Movie 2: The Second Part,"$15,434,411 "
8-Feb,Friday,39,"$27,051,182 ",613.80%,76.10%,60,The Lego Movie 2: The Second Part,"$8,461,120 "
7-Feb,Thursday,38,"$3,789,697 ",-5.80%,-31.80%,58,The Upside,"$639,439 "
6-Feb,Wednesday,37,"$4,023,437 ",-37.70%,-24.90%,55,Glass,"$737,590 "
5-Feb,Tuesday,36,"$6,462,124 ",56.90%,-16.60%,57,Glass,"$1,192,775 "
4-Feb,Monday,35,"$4,118,659 ",-58.90%,-17.80%,54,Glass,"$828,240 "
3-Feb,Sunday,34,"$10,013,531 ",-62.50%,-52.70%,56,Glass,"$1,708,650 "
2-Feb,Saturday,33,"$26,732,767 ",74%,-24.40%,55,Glass,"$5,083,445 "
1-Feb,Friday,32,"$15,360,084 ",176.60%,-18.80%,55,Glass,"$2,756,700 "
31-Jan,Thursday,31,"$5,554,041 ",3.70%,-22.20%,56,Glass,"$1,236,865 "
30-Jan,Wednesday,30,"$5,355,391 ",-30.90%,-24.70%,55,Glass,"$1,205,830 "
29-Jan,Tuesday,29,"$7,751,898 ",54.70%,-33.80%,55,Glass,"$1,941,805 "
28-Jan,Monday,28,"$5,011,938 ",-76.30%,-81.20%,56,Glass,"$1,310,025 "
27-Jan,Sunday,27,"$21,167,825 ",-40.20%,-32.10%,53,Glass,"$5,268,280 "
26-Jan,Saturday,26,"$35,370,112 ",87%,-21.20%,53,Glass,"$8,652,565 "
25-Jan,Friday,25,"$18,913,633 ",165.10%,-43.40%,51,Glass,"$4,963,595 "
24-Jan,Thursday,24,"$7,135,530 ",0.30%,-28.30%,51,Glass,"$2,076,715 "
23-Jan,Wednesday,23,"$7,111,194 ",-39.30%,-49.90%,49,Glass,"$2,144,560 "
22-Jan,Tuesday,22,"$11,717,186 ",-56%,-6.10%,48,Glass,"$3,814,910 "
21-Jan,Monday,21,"$26,640,078 ",-10.30%,11.60%,51,Glass,"$6,176,030 "
MLK Day,,,,,,,,
20-Jan,Sunday,20,"$31,173,062 ",-30.60%,14.30%,49,Glass,"$9,918,070 "
19-Jan,Saturday,19,"$44,908,041 ",34.30%,8.30%,49,Glass,"$14,524,105 "
18-Jan,Friday,18,"$33,442,056 ",235.90%,19%,50,Glass,"$15,886,745 "
17-Jan,Thursday,17,"$9,956,091 ",-29.80%,22.90%,49,Dragon Ball Super: Broly,"$3,376,374 "
16-Jan,Wednesday,16,"$14,180,577 ",13.70%,50.80%,48,Dragon Ball Super: Broly,"$7,043,068 "
15-Jan,Tuesday,15,"$12,473,769 ",61.60%,-13.20%,49,The Upside,"$2,834,401 "
14-Jan,Monday,14,"$7,718,033 ",-71.70%,-22.70%,48,The Upside,"$1,752,184 "
13-Jan,Sunday,13,"$27,281,866 ",-34.20%,-12.80%,52,The Upside,"$5,561,904 "
12-Jan,Saturday,12,"$41,458,012 ",47.50%,-15.10%,52,The Upside,"$7,864,742 "
11-Jan,Friday,11,"$28,100,212 ",247%,-27.70%,51,The Upside,"$6,928,354 "
10-Jan,Thursday,10,"$8,098,409 ",-13.90%,-63.20%,48,Aquaman,"$2,002,266 "
9-Jan,Wednesday,9,"$9,403,436 ",-34.50%,-62.50%,50,Aquaman,"$2,134,441 "
8-Jan,Tuesday,8,"$14,364,595 ",43.90%,-72.70%,50,Aquaman,"$3,852,619 "
7-Jan,Monday,7,"$9,979,794 ",-68.10%,-72.50%,48,Aquaman,"$2,583,295 "
6-Jan,Sunday,6,"$31,293,715 ",-35.90%,-38.60%,52,Aquaman,"$8,561,508 "
5-Jan,Saturday,5,"$48,843,884 ",25.70%,-16%,52,Aquaman,"$13,053,690 "
4-Jan,Friday,4,"$38,870,140 ",76.70%,-31.40%,52,Aquaman,"$9,388,082 "
3-Jan,Thursday,3,"$22,001,708 ",-12.10%,-57.40%,55,Aquaman,"$6,203,801 "
2-Jan,Wednesday,2,"$25,043,176 ",-52.40%,-54.90%,53,Aquaman,"$7,379,476 "
1-Jan,Tuesday,1,"$52,588,390 ",-0.30%,23.30%,53,Aquaman,"$16,377,779 "
New Year's Day,,,,,,,,
Date,,,,,,,,
Latest Updates: News | Daily | Weekend | All Time | International | Showdowns,,,,,,,,
Glossary | User Guide | Help,,,,,,,,
BoxOfficeMojo.com by IMDbPro - an IMDb company.,,,,,,,,
"© IMDb.com, Inc. or its affiliates. All rights reserved. Box Office Mojo and IMDb are trademarks or registered trademarks of IMDb.com, Inc. or its affiliates. Conditions of Use and Privacy Policy under which this service is provided to you.",,,,,,,,
